item_id,order_id,item_name,quantity,unit_price,item_total
ITEM_0029052,ORD_019344,Salad,3,38.63,115.89000000000001
ITEM_0029053,ORD_020989,Biryani,1,40.29,40.29
ITEM_0029054,ORD_002887,Biryani,1,72.12,72.12
ITEM_0029055,ORD_002747,Salad,3,43.18,129.54
ITEM_0029056,ORD_000326,Pasta,3,74.84,224.52
ITEM_0029057,ORD_019186,Biryani,2,53.16,106.32
ITEM_0029058,ORD_000711,Burger,1,33.67,33.67
ITEM_0029059,ORD_008824,Wrap,2,46.28,92.56
ITEM_0029060,ORD_010058,Wrap,2,34.34,68.68
ITEM_0029061,ORD_013746,Pasta,1,38.38,38.38
ITEM_0029062,ORD_024365,Burger,2,77.16,154.32
ITEM_0029063,ORD_023176,Pasta,3,35.17,105.51
ITEM_0029064,ORD_003473,Burger,1,51.14,51.14
ITEM_0029065,ORD_012362,Wrap,1,13.35,13.35
ITEM_0029066,ORD_012778,Burger,2,66.35,132.7
ITEM_0029067,ORD_003698,Biryani,2,50.88,101.76
ITEM_0029068,ORD_011000,Burger,2,49.67,99.34
ITEM_0029069,ORD_002765,Biryani,1,64.1,64.1
ITEM_0029070,ORD_008112,Pizza,2,34.41,68.82
ITEM_0029071,ORD_012436,Wrap,2,44.54,89.08
ITEM_0029072,ORD_012649,Pasta,3,57.56,172.68
ITEM_0029073,ORD_004618,Salad,3,31.28,93.84
ITEM_0029074,ORD_013110,Pizza,2,37.35,74.7
ITEM_0029075,ORD_010642,Wrap,1,38.18,38.18
ITEM_0029076,ORD_001109,Pizza,3,12.39,37.17
ITEM_0029077,ORD_019532,Wrap,2,63.68,127.36
ITEM_0029078,ORD_017344,Salad,1,14.94,14.94
ITEM_0029079,ORD_022165,Burger,1,50.79,50.79
ITEM_0029080,ORD_008671,Pasta,3,13.63,40.89
ITEM_0029081,ORD_010873,Pasta,2,38.51,77.02
ITEM_0029082,ORD_004752,Burger,3,69.19,207.57
ITEM_0029083,ORD_007962,Pizza,1,57.73,57.73
ITEM_0029084,ORD_004801,Pizza,1,23.87,23.87
ITEM_0029085,ORD_013363,Burger,3,53.86,161.57999999999998
ITEM_0029086,ORD_008140,Burger,3,19.89,59.67
ITEM_0029087,ORD_001462,Biryani,1,23.74,23.74
ITEM_0029088,ORD_022313,Pizza,2,28.83,57.66
ITEM_0029089,ORD_010726,Biryani,2,71.2,142.4
ITEM_0029090,ORD_022803,Burger,1,77.56,77.56
ITEM_0029091,ORD_019389,Burger,1,68.58,68.58
ITEM_0029092,ORD_020491,Wrap,1,74.0,74.0
ITEM_0029093,ORD_008157,Pasta,1,33.58,33.58
ITEM_0029094,ORD_009024,Salad,1,47.14,47.14
ITEM_0029095,ORD_008065,Biryani,2,32.26,64.52
ITEM_0029096,ORD_023333,Pasta,1,28.55,28.55
ITEM_0029097,ORD_021735,Biryani,1,10.05,10.05
ITEM_0029098,ORD_006143,Salad,1,73.07,73.07
ITEM_0029099,ORD_017394,Pasta,1,76.69,76.69
ITEM_0029100,ORD_010590,Biryani,3,28.39,85.17
ITEM_0029101,ORD_010671,Pasta,3,12.39,37.17
ITEM_0029102,ORD_000204,Pasta,1,25.15,25.15
ITEM_0029103,ORD_023421,Wrap,3,44.13,132.39000000000001
ITEM_0029104,ORD_012739,Pizza,1,56.64,56.64
ITEM_0029105,ORD_009996,Salad,3,30.66,91.98
ITEM_0029106,ORD_024094,Wrap,3,22.56,67.67999999999999
ITEM_0029107,ORD_001475,Salad,2,24.98,49.96
ITEM_0029108,ORD_021257,Biryani,3,48.36,145.07999999999998
ITEM_0029109,ORD_014353,Biryani,3,74.48,223.44
ITEM_0029110,ORD_013167,Wrap,2,75.34,150.68
ITEM_0029111,ORD_008892,Biryani,1,71.25,71.25
ITEM_0029112,ORD_005174,Pizza,2,26.32,52.64
ITEM_0029113,ORD_005253,Pizza,1,53.66,53.66
ITEM_0029114,ORD_002240,Wrap,2,77.49,154.98
ITEM_0029115,ORD_014926,Wrap,1,78.92,78.92
ITEM_0029116,ORD_024203,Pasta,3,16.55,49.650000000000006
ITEM_0029117,ORD_002628,Burger,3,12.39,37.17
ITEM_0029118,ORD_008259,Pizza,1,29.52,29.52
ITEM_0029119,ORD_005151,Burger,3,15.83,47.49
ITEM_0029120,ORD_007171,Burger,1,56.52,56.52
ITEM_0029121,ORD_003794,Pizza,3,13.31,39.93
ITEM_0029122,ORD_004518,Pasta,1,51.57,51.57
ITEM_0029123,ORD_012647,Burger,2,24.5,49.0
ITEM_0029124,ORD_003311,Pizza,2,29.06,58.12
ITEM_0029125,ORD_020112,Pasta,3,71.39,214.17000000000002
ITEM_0029126,ORD_007624,Salad,2,76.32,152.64
ITEM_0029127,ORD_018468,Pizza,1,53.49,53.49
ITEM_0029128,ORD_016679,Pasta,1,49.55,49.55
ITEM_0029129,ORD_001269,Salad,2,14.95,29.9
ITEM_0029130,ORD_015076,Burger,3,40.99,122.97
ITEM_0029131,ORD_021045,Pizza,2,74.02,148.04
ITEM_0029132,ORD_001233,Wrap,2,50.32,100.64
ITEM_0029133,ORD_005569,Pasta,3,55.18,165.54
ITEM_0029134,ORD_010394,Wrap,3,15.45,46.349999999999994
ITEM_0029135,ORD_000172,Burger,1,49.97,49.97
ITEM_0029136,ORD_016475,Burger,1,71.99,71.99
ITEM_0029137,ORD_014253,Biryani,3,18.12,54.36
ITEM_0029138,ORD_017817,Salad,3,64.43,193.29000000000002
ITEM_0029139,ORD_023846,Burger,1,70.78,70.78
ITEM_0029140,ORD_015923,Pasta,1,28.32,28.32
ITEM_0029141,ORD_003818,Burger,1,31.76,31.76
ITEM_0029142,ORD_011119,Pasta,1,60.09,60.09
ITEM_0029143,ORD_008831,Wrap,2,43.06,86.12
ITEM_0029144,ORD_007743,Burger,3,49.99,149.97
ITEM_0029145,ORD_012318,Wrap,3,32.05,96.14999999999999
ITEM_0029146,ORD_000283,Burger,1,66.13,66.13
ITEM_0029147,ORD_012616,Pizza,3,54.45,163.35000000000002
ITEM_0029148,ORD_007738,Pizza,2,29.85,59.7
ITEM_0029149,ORD_018409,Burger,1,22.68,22.68
ITEM_0029150,ORD_000564,Pizza,3,19.36,58.08
ITEM_0029151,ORD_021148,Biryani,2,40.75,81.5
ITEM_0029152,ORD_012630,Biryani,1,26.23,26.23
ITEM_0029153,ORD_002631,Burger,1,28.21,28.21
ITEM_0029154,ORD_023200,Pasta,2,66.54,133.08
ITEM_0029155,ORD_006006,Wrap,3,30.08,90.24
ITEM_0029156,ORD_011403,Salad,3,16.89,50.67
ITEM_0029157,ORD_005121,Burger,3,43.07,129.21
ITEM_0029158,ORD_008239,Pasta,2,12.96,25.92
ITEM_0029159,ORD_008315,Pizza,1,71.27,71.27
ITEM_0029160,ORD_023642,Salad,3,78.59,235.77
ITEM_0029161,ORD_014267,Biryani,2,27.02,54.04
ITEM_0029162,ORD_008565,Pasta,2,79.88,159.76
ITEM_0029163,ORD_003574,Wrap,3,65.43,196.29000000000002
ITEM_0029164,ORD_000726,Pasta,2,66.16,132.32
ITEM_0029165,ORD_004433,Salad,3,41.11,123.33
ITEM_0029166,ORD_002359,Biryani,3,52.88,158.64000000000001
ITEM_0029167,ORD_004608,Pasta,1,26.98,26.98
ITEM_0029168,ORD_010563,Salad,1,42.84,42.84
ITEM_0029169,ORD_005613,Pasta,3,22.75,68.25
ITEM_0029170,ORD_019429,Biryani,3,54.96,164.88
ITEM_0029171,ORD_020548,Salad,3,19.99,59.97
ITEM_0029172,ORD_009865,Salad,2,11.83,23.66
ITEM_0029173,ORD_005398,Salad,2,73.97,147.94
ITEM_0029174,ORD_002464,Biryani,3,10.06,30.18
ITEM_0029175,ORD_010111,Pizza,3,11.52,34.56
ITEM_0029176,ORD_016215,Wrap,2,55.21,110.42
ITEM_0029177,ORD_004353,Wrap,2,50.57,101.14
ITEM_0029178,ORD_019806,Wrap,3,16.83,50.489999999999995
ITEM_0029179,ORD_018928,Salad,3,14.65,43.95
ITEM_0029180,ORD_012984,Salad,2,21.88,43.76
ITEM_0029181,ORD_006161,Pizza,1,56.14,56.14
ITEM_0029182,ORD_008743,Wrap,3,66.58,199.74
ITEM_0029183,ORD_024516,Pizza,2,76.34,152.68
ITEM_0029184,ORD_001064,Biryani,2,71.47,142.94
ITEM_0029185,ORD_016861,Wrap,2,60.84,121.68
ITEM_0029186,ORD_016057,Pizza,2,17.4,34.8
ITEM_0029187,ORD_014935,Wrap,3,74.29,222.87
ITEM_0029188,ORD_005077,Burger,2,65.01,130.02
ITEM_0029189,ORD_015127,Wrap,2,41.55,83.1
ITEM_0029190,ORD_001784,Biryani,3,30.75,92.25
ITEM_0029191,ORD_005242,Wrap,1,68.35,68.35
ITEM_0029192,ORD_003031,Pasta,2,61.45,122.9
ITEM_0029193,ORD_001854,Pizza,1,30.08,30.08
ITEM_0029194,ORD_024919,Salad,2,11.75,23.5
ITEM_0029195,ORD_016022,Pizza,1,77.64,77.64
ITEM_0029196,ORD_003603,Wrap,1,55.44,55.44
ITEM_0029197,ORD_015334,Pizza,3,16.06,48.17999999999999
ITEM_0029198,ORD_000243,Pizza,1,47.32,47.32
ITEM_0029199,ORD_010212,Biryani,3,67.2,201.60000000000002
ITEM_0029200,ORD_015645,Pizza,3,59.87,179.60999999999999
ITEM_0029201,ORD_010874,Burger,3,61.44,184.32
ITEM_0029202,ORD_003862,Burger,3,53.57,160.71
ITEM_0029203,ORD_023089,Wrap,1,35.5,35.5
ITEM_0029204,ORD_006578,Salad,3,41.24,123.72
ITEM_0029205,ORD_001866,Wrap,1,14.82,14.82
ITEM_0029206,ORD_021359,Pasta,2,43.36,86.72
ITEM_0029207,ORD_009212,Pasta,3,73.13,219.39
ITEM_0029208,ORD_002047,Burger,1,16.2,16.2
ITEM_0029209,ORD_004979,Biryani,2,18.66,37.32
ITEM_0029210,ORD_023005,Wrap,3,21.58,64.74
ITEM_0029211,ORD_017700,Salad,3,10.01,30.03
ITEM_0029212,ORD_008201,Pasta,3,61.94,185.82
ITEM_0029213,ORD_016345,Pasta,3,41.91,125.72999999999999
ITEM_0029214,ORD_019987,Pasta,2,51.51,103.02
ITEM_0029215,ORD_010266,Biryani,2,22.76,45.52
ITEM_0029216,ORD_006939,Wrap,1,17.41,17.41
ITEM_0029217,ORD_005281,Salad,1,23.42,23.42
ITEM_0029218,ORD_003367,Biryani,2,66.65,133.3
ITEM_0029219,ORD_012712,Burger,2,75.33,150.66
ITEM_0029220,ORD_024767,Pizza,3,41.86,125.58
ITEM_0029221,ORD_002854,Salad,3,37.86,113.58
ITEM_0029222,ORD_001324,Burger,1,53.57,53.57
ITEM_0029223,ORD_000065,Biryani,3,73.05,219.14999999999998
ITEM_0029224,ORD_007213,Biryani,1,51.64,51.64
ITEM_0029225,ORD_022519,Wrap,1,28.3,28.3
ITEM_0029226,ORD_018226,Wrap,1,23.95,23.95
ITEM_0029227,ORD_023254,Pasta,2,12.51,25.02
ITEM_0029228,ORD_015104,Pizza,3,41.98,125.94
ITEM_0029229,ORD_012009,Biryani,3,38.98,116.94
ITEM_0029230,ORD_018857,Wrap,3,21.3,63.900000000000006
ITEM_0029231,ORD_011271,Wrap,3,14.49,43.47
ITEM_0029232,ORD_016835,Biryani,1,73.12,73.12
ITEM_0029233,ORD_003786,Salad,1,33.38,33.38
ITEM_0029234,ORD_022419,Burger,3,69.78,209.34
ITEM_0029235,ORD_021390,Biryani,3,50.03,150.09
ITEM_0029236,ORD_006585,Biryani,2,12.58,25.16
ITEM_0029237,ORD_006988,Pasta,1,46.75,46.75
ITEM_0029238,ORD_007489,Pizza,3,31.23,93.69
ITEM_0029239,ORD_009021,Biryani,2,16.64,33.28
ITEM_0029240,ORD_013506,Wrap,3,27.78,83.34
ITEM_0029241,ORD_024756,Biryani,1,63.7,63.7
ITEM_0029242,ORD_023701,Burger,3,31.88,95.64
ITEM_0029243,ORD_001949,Salad,3,45.45,136.35000000000002
ITEM_0029244,ORD_022070,Salad,2,17.87,35.74
ITEM_0029245,ORD_003074,Biryani,1,63.13,63.13
ITEM_0029246,ORD_018486,Salad,2,79.12,158.24
ITEM_0029247,ORD_010046,Salad,2,39.48,78.96
ITEM_0029248,ORD_024050,Biryani,2,79.23,158.46
ITEM_0029249,ORD_023180,Pizza,1,13.88,13.88
ITEM_0029250,ORD_002703,Pasta,3,44.13,132.39000000000001
ITEM_0029251,ORD_010766,Pizza,3,61.26,183.78
ITEM_0029252,ORD_004047,Burger,1,14.87,14.87
ITEM_0029253,ORD_004508,Salad,3,13.25,39.75
ITEM_0029254,ORD_008488,Salad,1,42.02,42.02
ITEM_0029255,ORD_022162,Salad,3,46.23,138.69
ITEM_0029256,ORD_001743,Pizza,3,60.71,182.13
ITEM_0029257,ORD_014392,Pizza,2,43.48,86.96
ITEM_0029258,ORD_024632,Wrap,3,65.81,197.43
ITEM_0029259,ORD_021017,Wrap,1,49.59,49.59
ITEM_0029260,ORD_019529,Salad,2,28.9,57.8
ITEM_0029261,ORD_011671,Wrap,3,16.09,48.269999999999996
ITEM_0029262,ORD_011776,Salad,1,47.88,47.88
ITEM_0029263,ORD_022054,Burger,1,72.27,72.27
ITEM_0029264,ORD_023526,Biryani,2,71.7,143.4
ITEM_0029265,ORD_017366,Wrap,3,77.77,233.31
ITEM_0029266,ORD_008570,Burger,3,34.74,104.22
ITEM_0029267,ORD_017016,Salad,3,19.89,59.67
ITEM_0029268,ORD_022812,Salad,3,41.08,123.24
ITEM_0029269,ORD_006333,Biryani,2,64.54,129.08
ITEM_0029270,ORD_007185,Pasta,2,61.58,123.16
ITEM_0029271,ORD_007977,Burger,1,56.91,56.91
ITEM_0029272,ORD_013774,Pizza,1,37.69,37.69
ITEM_0029273,ORD_004464,Pizza,1,50.83,50.83
ITEM_0029274,ORD_012811,Pizza,2,37.11,74.22
ITEM_0029275,ORD_021695,Burger,1,28.13,28.13
ITEM_0029276,ORD_016828,Wrap,1,53.87,53.87
ITEM_0029277,ORD_001581,Biryani,3,61.62,184.85999999999999
ITEM_0029278,ORD_022276,Burger,3,77.43,232.29000000000002
ITEM_0029279,ORD_024283,Biryani,2,59.27,118.54
ITEM_0029280,ORD_017199,Wrap,3,23.81,71.42999999999999
ITEM_0029281,ORD_000481,Burger,3,47.65,142.95
ITEM_0029282,ORD_020509,Burger,2,13.69,27.38
ITEM_0029283,ORD_002132,Salad,3,21.55,64.65
ITEM_0029284,ORD_017249,Burger,2,18.86,37.72
ITEM_0029285,ORD_018805,Biryani,2,22.81,45.62
ITEM_0029286,ORD_002119,Biryani,2,48.45,96.9
ITEM_0029287,ORD_021369,Burger,2,39.85,79.7
ITEM_0029288,ORD_018316,Pasta,3,59.98,179.94
ITEM_0029289,ORD_004613,Salad,1,58.47,58.47
ITEM_0029290,ORD_024579,Biryani,3,61.41,184.23
ITEM_0029291,ORD_016340,Biryani,1,42.29,42.29
ITEM_0029292,ORD_005064,Pizza,2,72.37,144.74
ITEM_0029293,ORD_007255,Burger,3,79.2,237.60000000000002
ITEM_0029294,ORD_023308,Salad,2,75.82,151.64
ITEM_0029295,ORD_009191,Pasta,2,68.87,137.74
ITEM_0029296,ORD_023558,Wrap,1,74.37,74.37
ITEM_0029297,ORD_015943,Pasta,2,70.34,140.68
ITEM_0029298,ORD_015248,Wrap,3,13.75,41.25
ITEM_0029299,ORD_021818,Biryani,2,65.19,130.38
ITEM_0029300,ORD_000582,Pizza,1,36.1,36.1
ITEM_0029301,ORD_015389,Salad,3,14.04,42.12
ITEM_0029302,ORD_022214,Biryani,1,13.53,13.53
ITEM_0029303,ORD_022866,Pizza,3,35.36,106.08
ITEM_0029304,ORD_002965,Salad,2,56.92,113.84
ITEM_0029305,ORD_002784,Wrap,1,33.39,33.39
ITEM_0029306,ORD_000402,Pasta,1,12.48,12.48
ITEM_0029307,ORD_021409,Wrap,1,19.58,19.58
ITEM_0029308,ORD_019577,Salad,2,15.28,30.56
ITEM_0029309,ORD_016454,Wrap,3,34.23,102.69
ITEM_0029310,ORD_015079,Burger,2,36.4,72.8
ITEM_0029311,ORD_006938,Biryani,3,34.37,103.10999999999999
ITEM_0029312,ORD_018414,Pizza,2,31.92,63.84
ITEM_0029313,ORD_019505,Pizza,1,34.33,34.33
ITEM_0029314,ORD_000889,Biryani,1,40.31,40.31
ITEM_0029315,ORD_006032,Burger,1,33.72,33.72
ITEM_0029316,ORD_002399,Wrap,1,13.0,13.0
ITEM_0029317,ORD_022840,Pasta,2,25.53,51.06
ITEM_0029318,ORD_022646,Pizza,1,45.66,45.66
ITEM_0029319,ORD_010694,Pizza,3,78.25,234.75
ITEM_0029320,ORD_023366,Biryani,1,11.66,11.66
ITEM_0029321,ORD_013127,Burger,3,30.19,90.57000000000001
ITEM_0029322,ORD_000725,Wrap,1,30.92,30.92
ITEM_0029323,ORD_011980,Salad,2,26.41,52.82
ITEM_0029324,ORD_004942,Pizza,2,49.48,98.96
ITEM_0029325,ORD_023577,Wrap,1,27.47,27.47
ITEM_0029326,ORD_021799,Pasta,2,73.6,147.2
ITEM_0029327,ORD_023951,Biryani,2,30.72,61.44
ITEM_0029328,ORD_008819,Pizza,2,66.69,133.38
ITEM_0029329,ORD_010098,Wrap,2,15.75,31.5
ITEM_0029330,ORD_003796,Burger,3,12.61,37.83
ITEM_0029331,ORD_013861,Biryani,3,79.71,239.13
ITEM_0029332,ORD_001061,Biryani,1,56.31,56.31
ITEM_0029333,ORD_024885,Burger,3,64.69,194.07
ITEM_0029334,ORD_008824,Pizza,3,49.78,149.34
ITEM_0029335,ORD_009561,Burger,3,38.53,115.59
ITEM_0029336,ORD_017518,Pizza,1,77.99,77.99
ITEM_0029337,ORD_006232,Pasta,3,32.2,96.60000000000001
ITEM_0029338,ORD_014442,Burger,3,72.49,217.46999999999997
ITEM_0029339,ORD_015102,Burger,2,22.53,45.06
ITEM_0029340,ORD_023862,Biryani,3,46.07,138.21
ITEM_0029341,ORD_014001,Biryani,1,15.22,15.22
ITEM_0029342,ORD_014080,Pasta,1,66.61,66.61
ITEM_0029343,ORD_009114,Burger,3,16.96,50.88
ITEM_0029344,ORD_023261,Pizza,1,68.73,68.73
ITEM_0029345,ORD_009330,Pizza,1,22.32,22.32
ITEM_0029346,ORD_022913,Burger,1,56.07,56.07
ITEM_0029347,ORD_022307,Wrap,3,74.19,222.57
ITEM_0029348,ORD_020117,Biryani,2,31.44,62.88
ITEM_0029349,ORD_020740,Pasta,2,66.45,132.9
ITEM_0029350,ORD_018632,Burger,1,60.7,60.7
ITEM_0029351,ORD_014633,Pizza,2,12.28,24.56
ITEM_0029352,ORD_001528,Salad,1,75.79,75.79
ITEM_0029353,ORD_016828,Pizza,3,27.84,83.52
ITEM_0029354,ORD_008917,Pasta,3,21.04,63.12
ITEM_0029355,ORD_008934,Pizza,1,18.67,18.67
ITEM_0029356,ORD_021572,Biryani,2,29.69,59.38
ITEM_0029357,ORD_009269,Pizza,1,10.0,10.0
ITEM_0029358,ORD_021531,Biryani,3,13.13,39.39
ITEM_0029359,ORD_007333,Pasta,2,71.48,142.96
ITEM_0029360,ORD_012018,Burger,2,13.92,27.84
ITEM_0029361,ORD_018061,Wrap,1,30.16,30.16
ITEM_0029362,ORD_017725,Biryani,3,12.61,37.83
ITEM_0029363,ORD_003754,Wrap,3,70.51,211.53000000000003
ITEM_0029364,ORD_004200,Burger,1,52.87,52.87
ITEM_0029365,ORD_023213,Burger,2,50.44,100.88
ITEM_0029366,ORD_012479,Salad,2,53.51,107.02
ITEM_0029367,ORD_024219,Pasta,1,46.59,46.59
ITEM_0029368,ORD_015672,Burger,3,48.56,145.68
ITEM_0029369,ORD_000355,Biryani,3,62.61,187.82999999999998
ITEM_0029370,ORD_004146,Salad,1,22.87,22.87
ITEM_0029371,ORD_003267,Biryani,2,44.65,89.3
ITEM_0029372,ORD_003143,Biryani,2,20.83,41.66
ITEM_0029373,ORD_007158,Pizza,1,55.53,55.53
ITEM_0029374,ORD_008115,Burger,2,29.64,59.28
ITEM_0029375,ORD_020311,Pasta,2,45.24,90.48
ITEM_0029376,ORD_003240,Salad,1,17.8,17.8
ITEM_0029377,ORD_005693,Pasta,3,57.25,171.75
ITEM_0029378,ORD_014223,Biryani,2,30.11,60.22
ITEM_0029379,ORD_010645,Burger,2,11.75,23.5
ITEM_0029380,ORD_002135,Wrap,2,18.59,37.18
ITEM_0029381,ORD_003894,Burger,3,39.54,118.62
ITEM_0029382,ORD_023249,Pizza,3,38.27,114.81
ITEM_0029383,ORD_015579,Wrap,3,38.21,114.63
ITEM_0029384,ORD_003207,Burger,1,14.94,14.94
ITEM_0029385,ORD_004143,Wrap,1,28.99,28.99
ITEM_0029386,ORD_011909,Biryani,2,69.84,139.68
ITEM_0029387,ORD_020178,Wrap,1,57.67,57.67
ITEM_0029388,ORD_000768,Salad,1,70.52,70.52
ITEM_0029389,ORD_007677,Wrap,1,76.52,76.52
ITEM_0029390,ORD_013220,Burger,3,33.04,99.12
ITEM_0029391,ORD_022439,Wrap,2,48.17,96.34
ITEM_0029392,ORD_018845,Burger,1,55.06,55.06
ITEM_0029393,ORD_004324,Wrap,1,47.65,47.65
ITEM_0029394,ORD_002570,Biryani,1,52.63,52.63
ITEM_0029395,ORD_017467,Salad,3,10.13,30.39
ITEM_0029396,ORD_018615,Biryani,2,46.76,93.52
ITEM_0029397,ORD_023526,Burger,3,11.56,34.68
ITEM_0029398,ORD_020488,Pasta,1,19.38,19.38
ITEM_0029399,ORD_002750,Salad,1,50.16,50.16
ITEM_0029400,ORD_011645,Burger,3,47.27,141.81
ITEM_0029401,ORD_023534,Wrap,1,10.33,10.33
ITEM_0029402,ORD_017729,Biryani,2,54.54,109.08
ITEM_0029403,ORD_007226,Salad,2,78.48,156.96
ITEM_0029404,ORD_002318,Pizza,2,54.88,109.76
ITEM_0029405,ORD_009826,Pasta,1,28.34,28.34
ITEM_0029406,ORD_013866,Biryani,1,32.16,32.16
ITEM_0029407,ORD_024920,Biryani,2,76.82,153.64
ITEM_0029408,ORD_019502,Burger,3,71.14,213.42000000000002
ITEM_0029409,ORD_007925,Salad,3,37.68,113.03999999999999
ITEM_0029410,ORD_023513,Wrap,2,38.72,77.44
ITEM_0029411,ORD_000785,Pizza,2,54.0,108.0
ITEM_0029412,ORD_014006,Burger,3,17.37,52.11
ITEM_0029413,ORD_023147,Biryani,3,29.39,88.17
ITEM_0029414,ORD_017978,Burger,3,35.98,107.94
ITEM_0029415,ORD_009094,Salad,2,30.9,61.8
ITEM_0029416,ORD_014437,Biryani,3,51.5,154.5
ITEM_0029417,ORD_015217,Pasta,1,14.75,14.75
ITEM_0029418,ORD_022175,Pizza,1,68.26,68.26
ITEM_0029419,ORD_020295,Burger,2,40.44,80.88
ITEM_0029420,ORD_018087,Biryani,2,76.25,152.5
ITEM_0029421,ORD_011647,Biryani,3,33.89,101.67
ITEM_0029422,ORD_022399,Pizza,3,38.54,115.62
ITEM_0029423,ORD_020885,Pizza,2,23.71,47.42
ITEM_0029424,ORD_015411,Pizza,3,52.21,156.63
ITEM_0029425,ORD_008568,Salad,1,13.6,13.6
ITEM_0029426,ORD_004648,Pasta,3,74.74,224.21999999999997
ITEM_0029427,ORD_006639,Burger,3,57.75,173.25
ITEM_0029428,ORD_014862,Burger,1,64.55,64.55
ITEM_0029429,ORD_018421,Biryani,3,10.49,31.47
ITEM_0029430,ORD_021653,Wrap,1,57.44,57.44
ITEM_0029431,ORD_019693,Pasta,3,57.78,173.34
ITEM_0029432,ORD_008370,Biryani,2,66.02,132.04
ITEM_0029433,ORD_022314,Salad,2,27.85,55.7
ITEM_0029434,ORD_004714,Biryani,3,24.93,74.78999999999999
ITEM_0029435,ORD_011724,Burger,2,43.27,86.54
ITEM_0029436,ORD_002771,Pasta,2,36.71,73.42
ITEM_0029437,ORD_011706,Pasta,3,11.95,35.849999999999994
ITEM_0029438,ORD_002260,Pasta,3,43.16,129.48
ITEM_0029439,ORD_012568,Pasta,2,27.3,54.6
ITEM_0029440,ORD_000424,Pasta,1,24.67,24.67
ITEM_0029441,ORD_022619,Burger,1,50.06,50.06
ITEM_0029442,ORD_017368,Pizza,1,65.39,65.39
ITEM_0029443,ORD_022211,Biryani,3,67.6,202.79999999999998
ITEM_0029444,ORD_000151,Biryani,3,12.83,38.49
ITEM_0029445,ORD_014132,Pasta,1,77.7,77.7
ITEM_0029446,ORD_013195,Wrap,1,22.45,22.45
ITEM_0029447,ORD_007874,Salad,3,60.05,180.14999999999998
ITEM_0029448,ORD_009152,Pizza,3,45.54,136.62
ITEM_0029449,ORD_007403,Biryani,2,68.09,136.18
ITEM_0029450,ORD_007878,Burger,3,36.05,108.14999999999999
ITEM_0029451,ORD_001627,Burger,3,75.09,225.27
ITEM_0029452,ORD_009008,Burger,2,75.15,150.3
ITEM_0029453,ORD_023027,Salad,3,39.11,117.33
ITEM_0029454,ORD_001576,Burger,3,69.59,208.77
ITEM_0029455,ORD_003791,Wrap,3,50.96,152.88
ITEM_0029456,ORD_020226,Pasta,1,50.84,50.84
ITEM_0029457,ORD_002909,Biryani,2,39.76,79.52
ITEM_0029458,ORD_010251,Salad,1,35.35,35.35
ITEM_0029459,ORD_011618,Wrap,3,70.49,211.46999999999997
ITEM_0029460,ORD_009709,Wrap,3,24.48,73.44
ITEM_0029461,ORD_024754,Pasta,2,50.77,101.54
ITEM_0029462,ORD_016275,Burger,3,23.2,69.6
ITEM_0029463,ORD_005064,Wrap,2,43.39,86.78
ITEM_0029464,ORD_017826,Pasta,3,64.13,192.39
ITEM_0029465,ORD_007071,Pizza,2,76.17,152.34
ITEM_0029466,ORD_018927,Burger,1,47.89,47.89
ITEM_0029467,ORD_006628,Wrap,3,65.73,197.19
ITEM_0029468,ORD_001260,Biryani,1,44.0,44.0
ITEM_0029469,ORD_018162,Biryani,3,49.32,147.96
ITEM_0029470,ORD_010561,Biryani,1,17.81,17.81
ITEM_0029471,ORD_002192,Pasta,1,69.07,69.07
ITEM_0029472,ORD_013234,Pasta,2,33.55,67.1
ITEM_0029473,ORD_008004,Pizza,3,68.25,204.75
ITEM_0029474,ORD_021811,Pizza,1,16.07,16.07
ITEM_0029475,ORD_011355,Biryani,2,26.21,52.42
ITEM_0029476,ORD_021098,Biryani,2,51.28,102.56
ITEM_0029477,ORD_006467,Pizza,3,71.8,215.39999999999998
ITEM_0029478,ORD_020011,Pizza,2,29.59,59.18
ITEM_0029479,ORD_016122,Pasta,3,41.08,123.24
ITEM_0029480,ORD_000075,Wrap,3,54.05,162.14999999999998
ITEM_0029481,ORD_001421,Biryani,2,59.48,118.96
ITEM_0029482,ORD_023829,Pasta,2,60.8,121.6
ITEM_0029483,ORD_016400,Biryani,3,39.28,117.84
ITEM_0029484,ORD_018592,Wrap,3,10.46,31.380000000000003
ITEM_0029485,ORD_007163,Pizza,3,76.93,230.79000000000002
ITEM_0029486,ORD_013022,Burger,1,59.38,59.38
ITEM_0029487,ORD_024035,Burger,2,34.0,68.0
ITEM_0029488,ORD_018607,Pasta,3,25.15,75.44999999999999
ITEM_0029489,ORD_020232,Biryani,2,32.55,65.1
ITEM_0029490,ORD_019963,Salad,2,45.07,90.14
ITEM_0029491,ORD_019906,Pasta,2,56.73,113.46
ITEM_0029492,ORD_020717,Salad,2,44.89,89.78
ITEM_0029493,ORD_003335,Biryani,2,19.25,38.5
ITEM_0029494,ORD_023611,Biryani,3,17.71,53.13
ITEM_0029495,ORD_007055,Burger,3,69.74,209.21999999999997
ITEM_0029496,ORD_013936,Burger,1,52.69,52.69
ITEM_0029497,ORD_016779,Pizza,2,32.5,65.0
ITEM_0029498,ORD_008084,Burger,2,73.66,147.32
ITEM_0029499,ORD_014651,Wrap,1,38.47,38.47
ITEM_0029500,ORD_020895,Wrap,3,62.72,188.16
