customer_id,customer_name,city,area,signup_date,signup_source,customer_tier
CUST_04601,Customer 4601,Dubai,Deira,2025-04-11 09:29:42.377382,Organic,Regular
CUST_04602,Customer 4602,Sharjah,Al Majaz,2025-02-18 06:14:06.377382,Paid Ads,Regular
CUST_04603,Customer 4603,Sharjah,Al Majaz,2025-03-01 05:57:15.377382,Social Media,Loyal
CUST_04604,Customer 4604,Dubai,Business Bay,2024-08-27 23:34:06.377382,Social Media,VIP
CUST_04605,Customer 4605,Sharjah,JLT,2025-10-27 16:23:40.377382,Social Media,Regular
CUST_04606,Customer 4606,Sharjah,Deira,2025-12-02 22:37:48.377382,Referral,New
CUST_04607,Customer 4607,Sharjah,JBR,2024-12-26 14:54:42.377382,Paid Ads,Regular
CUST_04608,Customer 4608,Dubai,JBR,2025-05-25 15:25:07.377382,Social Media,New
CUST_04609,Customer 4609,Ajman,Downtown,2025-12-29 15:48:54.377382,Paid Ads,Regular
CUST_04610,Customer 4610,Dubai,JBR,2026-01-05 00:59:34.377382,Organic,Regular
CUST_04611,Customer 4611,Dubai,Marina,2025-02-23 11:34:18.377382,Organic,VIP
CUST_04612,Customer 4612,Dubai,Yas Island,2025-10-03 11:55:57.377382,Referral,New
CUST_04613,Customer 4613,Dubai,Business Bay,2025-01-09 00:55:38.377382,Paid Ads,Regular
CUST_04614,Customer 4614,Dubai,Al Majaz,2025-12-29 12:55:11.377382,Organic,New
CUST_04615,Customer 4615,Dubai,Marina,2024-09-01 16:18:39.377382,Referral,New
CUST_04616,Customer 4616,Dubai,Al Reem,2025-10-09 15:15:47.377382,Referral,VIP
CUST_04617,Customer 4617,Sharjah,Yas Island,2025-05-29 16:02:55.377382,Social Media,VIP
CUST_04618,Customer 4618,Sharjah,Deira,2025-03-20 07:03:18.377382,Organic,New
CUST_04619,Customer 4619,Dubai,Yas Island,2024-11-28 05:04:11.377382,Paid Ads,VIP
CUST_04620,Customer 4620,Sharjah,Al Majaz,2025-02-27 04:16:21.377382,Organic,Regular
CUST_04621,Customer 4621,Sharjah,Corniche,2024-12-03 01:24:26.377382,Organic,Regular
CUST_04622,Customer 4622,Sharjah,Corniche,2024-11-24 23:28:18.377382,Paid Ads,VIP
CUST_04623,Customer 4623,Dubai,Marina,2025-02-26 18:05:55.377382,Paid Ads,New
CUST_04624,Customer 4624,Abu Dhabi,JLT,2024-10-12 22:27:36.377382,Social Media,Regular
CUST_04625,Customer 4625,Ajman,Deira,2025-09-01 23:33:13.377382,Referral,Loyal
CUST_04626,Customer 4626,Abu Dhabi,Al Majaz,2025-09-10 12:05:09.377382,Paid Ads,New
CUST_04627,Customer 4627,Dubai,Al Majaz,2025-12-01 03:12:33.377382,Paid Ads,New
CUST_04628,Customer 4628,Abu Dhabi,Al Majaz,2025-06-11 14:12:43.377382,Organic,Loyal
CUST_04629,Customer 4629,Abu Dhabi,JBR,2024-11-16 01:02:08.377382,Paid Ads,Loyal
CUST_04630,Customer 4630,Abu Dhabi,Al Majaz,2025-05-11 04:03:41.377382,Paid Ads,New
CUST_04631,Customer 4631,Dubai,Corniche,2025-01-27 04:38:07.377382,Organic,Loyal
CUST_04632,Customer 4632,Dubai,Al Reem,2025-04-05 12:27:27.377382,Organic,VIP
CUST_04633,Customer 4633,Sharjah,Business Bay,2025-11-10 15:31:55.377382,Organic,VIP
CUST_04634,Customer 4634,Sharjah,Yas Island,2025-09-28 08:15:11.377382,Social Media,New
CUST_04635,Customer 4635,Dubai,Business Bay,2024-12-12 07:03:55.377382,Referral,VIP
CUST_04636,Customer 4636,Ajman,Corniche,2025-09-05 01:30:19.377382,Paid Ads,Regular
CUST_04637,Customer 4637,Dubai,Corniche,2024-12-04 11:20:47.377382,Organic,VIP
CUST_04638,Customer 4638,Abu Dhabi,Al Reem,2025-06-16 20:42:12.377382,Organic,VIP
CUST_04639,Customer 4639,Sharjah,Downtown,2025-03-24 13:47:07.377382,Referral,Loyal
CUST_04640,Customer 4640,Sharjah,Marina,2025-08-18 18:38:31.377382,Social Media,VIP
CUST_04641,Customer 4641,Ajman,JBR,2025-08-02 02:23:06.377382,Paid Ads,New
CUST_04642,Customer 4642,Dubai,JLT,2024-10-25 03:05:48.377382,Social Media,VIP
CUST_04643,Customer 4643,Sharjah,Al Majaz,2024-07-25 01:55:29.377382,Social Media,VIP
CUST_04644,Customer 4644,Dubai,Al Majaz,2025-05-16 12:37:49.377382,Social Media,New
CUST_04645,Customer 4645,Abu Dhabi,Al Reem,2025-05-24 00:07:08.377382,Organic,New
CUST_04646,Customer 4646,Abu Dhabi,Downtown,2024-08-22 01:00:37.377382,Referral,Loyal
CUST_04647,Customer 4647,Abu Dhabi,Al Majaz,2025-01-16 07:34:41.377382,Referral,Regular
CUST_04648,Customer 4648,Dubai,JBR,2025-06-08 18:21:22.377382,Referral,VIP
CUST_04649,Customer 4649,Sharjah,Marina,2025-07-20 04:49:58.377382,Social Media,Regular
CUST_04650,Customer 4650,Dubai,JBR,2025-06-29 23:06:00.377382,Paid Ads,Loyal
CUST_04651,Customer 4651,Dubai,Downtown,2025-02-17 23:58:52.377382,Social Media,New
CUST_04652,Customer 4652,Abu Dhabi,Corniche,2025-09-20 13:29:58.377382,Referral,New
CUST_04653,Customer 4653,Dubai,JBR,2025-02-22 05:07:52.377382,Organic,New
CUST_04654,Customer 4654,Sharjah,Business Bay,2024-08-07 08:01:58.377382,Social Media,Loyal
CUST_04655,Customer 4655,Dubai,JBR,2024-11-05 08:55:05.377382,Organic,VIP
CUST_04656,Customer 4656,Dubai,Corniche,2024-12-28 20:34:24.377382,Referral,Loyal
CUST_04657,Customer 4657,Sharjah,Al Majaz,2025-03-27 16:27:15.377382,Social Media,New
CUST_04658,Customer 4658,Abu Dhabi,Yas Island,2025-06-21 23:30:52.377382,Organic,VIP
CUST_04659,Customer 4659,Dubai,Yas Island,2025-11-12 17:55:17.377382,Social Media,New
CUST_04660,Customer 4660,Abu Dhabi,Yas Island,2024-09-10 01:22:53.377382,Referral,New
CUST_04661,Customer 4661,Abu Dhabi,Al Majaz,2025-08-18 13:11:20.377382,Paid Ads,Loyal
CUST_04662,Customer 4662,Abu Dhabi,Al Reem,2024-08-15 13:32:39.377382,Referral,Loyal
CUST_04663,Customer 4663,Dubai,Marina,2024-12-01 06:50:52.377382,Paid Ads,Regular
CUST_04664,Customer 4664,Sharjah,Marina,2025-04-29 05:19:20.377382,Paid Ads,New
CUST_04665,Customer 4665,Sharjah,Al Majaz,2024-08-16 15:41:44.377382,Referral,VIP
CUST_04666,Customer 4666,Abu Dhabi,JBR,2025-06-06 08:51:03.377382,Organic,New
CUST_04667,Customer 4667,Dubai,JLT,2025-04-09 02:48:48.377382,Social Media,VIP
CUST_04668,Customer 4668,Sharjah,Marina,2025-12-13 19:35:58.377382,Social Media,Regular
CUST_04669,Customer 4669,Abu Dhabi,Business Bay,2024-07-15 12:49:32.377382,Social Media,New
CUST_04670,Customer 4670,Abu Dhabi,Business Bay,2025-01-01 17:13:32.377382,Paid Ads,VIP
CUST_04671,Customer 4671,Dubai,Deira,2025-04-06 10:39:31.377382,Paid Ads,VIP
CUST_04672,Customer 4672,Sharjah,Business Bay,2024-08-16 08:10:11.377382,Referral,Regular
CUST_04673,Customer 4673,Abu Dhabi,Marina,2024-12-18 20:25:39.377382,Organic,Loyal
CUST_04674,Customer 4674,Dubai,JLT,2024-12-03 03:30:11.377382,Referral,Regular
CUST_04675,Customer 4675,Dubai,Corniche,2025-02-26 05:49:44.377382,Referral,VIP
CUST_04676,Customer 4676,Sharjah,Yas Island,2024-10-17 04:37:57.377382,Organic,Regular
CUST_04677,Customer 4677,Dubai,JBR,2024-07-22 08:57:58.377382,Paid Ads,Loyal
CUST_04678,Customer 4678,Ajman,Corniche,2025-08-02 11:52:27.377382,Referral,New
CUST_04679,Customer 4679,Abu Dhabi,JLT,2024-10-13 22:39:23.377382,Referral,Regular
CUST_04680,Customer 4680,Abu Dhabi,Al Reem,2025-03-21 07:19:32.377382,Paid Ads,Regular
CUST_04681,Customer 4681,Dubai,Yas Island,2025-09-25 23:50:49.377382,Social Media,New
CUST_04682,Customer 4682,Dubai,Deira,2024-10-02 15:27:43.377382,Organic,Regular
CUST_04683,Customer 4683,Ajman,Al Reem,2024-12-21 13:19:57.377382,Organic,Loyal
CUST_04684,Customer 4684,Dubai,Marina,2024-12-27 01:37:41.377382,Social Media,VIP
CUST_04685,Customer 4685,Sharjah,JLT,2025-02-24 19:45:47.377382,Organic,Regular
CUST_04686,Customer 4686,Dubai,Yas Island,2025-08-13 03:04:25.377382,Social Media,New
CUST_04687,Customer 4687,Dubai,Deira,2024-07-27 05:33:36.377382,Referral,New
CUST_04688,Customer 4688,Dubai,JBR,2025-09-28 00:43:51.377382,Organic,Regular
CUST_04689,Customer 4689,Abu Dhabi,JBR,2025-02-28 15:24:44.377382,Organic,New
CUST_04690,Customer 4690,Ajman,Al Majaz,2025-11-09 04:49:25.377382,Referral,VIP
CUST_04691,Customer 4691,Dubai,Marina,2024-09-26 05:07:51.377382,Paid Ads,VIP
CUST_04692,Customer 4692,Dubai,Business Bay,2024-07-17 23:14:33.377382,Paid Ads,New
CUST_04693,Customer 4693,Dubai,JLT,2025-07-13 06:30:11.377382,Referral,Regular
CUST_04694,Customer 4694,Abu Dhabi,Deira,2025-11-10 11:48:07.377382,Organic,Regular
CUST_04695,Customer 4695,Dubai,Deira,2024-10-27 05:32:31.377382,Organic,New
CUST_04696,Customer 4696,Sharjah,Business Bay,2025-04-23 09:47:54.377382,Organic,VIP
CUST_04697,Customer 4697,Abu Dhabi,Business Bay,2025-09-02 05:10:08.377382,Social Media,VIP
CUST_04698,Customer 4698,Abu Dhabi,Al Reem,2025-05-30 19:58:16.377382,Paid Ads,Regular
CUST_04699,Customer 4699,Dubai,Yas Island,2025-06-16 01:56:03.377382,Organic,VIP
CUST_04700,Customer 4700,Ajman,Al Reem,2025-06-13 22:44:00.377382,Paid Ads,Loyal
CUST_04701,Customer 4701,Dubai,Downtown,2025-02-26 13:11:58.377382,Paid Ads,VIP
CUST_04702,Customer 4702,Dubai,Downtown,2024-12-26 23:55:12.377382,Organic,Regular
CUST_04703,Customer 4703,Abu Dhabi,Marina,2025-05-07 03:04:45.377382,Referral,VIP
CUST_04704,Customer 4704,Abu Dhabi,Al Majaz,2025-10-10 14:54:37.377382,Referral,VIP
CUST_04705,Customer 4705,Dubai,JLT,2025-11-20 18:20:12.377382,Paid Ads,New
CUST_04706,Customer 4706,Dubai,Deira,2024-10-10 07:03:41.377382,Social Media,Loyal
CUST_04707,Customer 4707,Sharjah,Yas Island,2025-11-06 16:21:07.377382,Paid Ads,New
CUST_04708,Customer 4708,Dubai,JBR,2025-11-06 07:20:04.377382,Paid Ads,VIP
CUST_04709,Customer 4709,Sharjah,JBR,2025-06-22 04:47:35.377382,Referral,VIP
CUST_04710,Customer 4710,Abu Dhabi,Corniche,2025-10-02 18:23:56.377382,Organic,New
CUST_04711,Customer 4711,Dubai,Business Bay,2025-08-03 19:30:13.377382,Organic,Loyal
CUST_04712,Customer 4712,Dubai,Marina,2025-03-17 09:36:44.377382,Social Media,Regular
CUST_04713,Customer 4713,Dubai,Corniche,2025-10-07 18:32:21.377382,Referral,New
CUST_04714,Customer 4714,Sharjah,Corniche,2025-06-07 09:10:47.377382,Referral,VIP
CUST_04715,Customer 4715,Abu Dhabi,Al Majaz,2025-12-31 13:47:22.377382,Paid Ads,VIP
CUST_04716,Customer 4716,Dubai,JLT,2025-09-29 21:57:57.377382,Referral,Regular
CUST_04717,Customer 4717,Abu Dhabi,Deira,2025-03-01 12:16:27.377382,Paid Ads,VIP
CUST_04718,Customer 4718,Ajman,Yas Island,2025-11-10 06:28:09.377382,Social Media,VIP
CUST_04719,Customer 4719,Dubai,JBR,2025-10-29 19:09:17.377382,Referral,Regular
CUST_04720,Customer 4720,Sharjah,JBR,2025-10-04 03:15:02.377382,Referral,VIP
CUST_04721,Customer 4721,Dubai,JBR,2024-10-17 13:56:03.377382,Paid Ads,VIP
CUST_04722,Customer 4722,Dubai,Downtown,2025-09-24 21:43:15.377382,Referral,Loyal
CUST_04723,Customer 4723,Dubai,JLT,2025-01-28 04:49:25.377382,Organic,New
CUST_04724,Customer 4724,Dubai,Marina,2025-03-02 20:37:13.377382,Social Media,Loyal
CUST_04725,Customer 4725,Dubai,JBR,2025-06-08 18:18:19.377382,Organic,Loyal
CUST_04726,Customer 4726,Dubai,Al Majaz,2025-08-30 16:50:53.377382,Paid Ads,VIP
CUST_04727,Customer 4727,Sharjah,JBR,2025-07-02 13:15:35.377382,Paid Ads,New
CUST_04728,Customer 4728,Sharjah,Marina,2025-02-13 20:04:50.377382,Paid Ads,New
CUST_04729,Customer 4729,Abu Dhabi,Downtown,2024-09-19 07:44:05.377382,Social Media,VIP
CUST_04730,Customer 4730,Dubai,Al Majaz,2025-06-05 10:44:12.377382,Referral,Loyal
CUST_04731,Customer 4731,Dubai,Corniche,2024-11-27 11:26:17.377382,Organic,Loyal
CUST_04732,Customer 4732,Dubai,Marina,2025-08-07 16:26:03.377382,Referral,Loyal
CUST_04733,Customer 4733,Abu Dhabi,Corniche,2025-03-12 16:20:38.377382,Paid Ads,New
CUST_04734,Customer 4734,Sharjah,Business Bay,2025-07-19 07:08:12.377382,Referral,VIP
CUST_04735,Customer 4735,Dubai,Al Reem,2025-03-25 11:01:46.377382,Social Media,New
CUST_04736,Customer 4736,Dubai,JBR,2025-02-03 17:02:29.377382,Paid Ads,Loyal
CUST_04737,Customer 4737,Abu Dhabi,Marina,2025-05-01 06:36:42.377382,Referral,New
CUST_04738,Customer 4738,Dubai,Al Reem,2024-09-11 19:35:05.377382,Organic,New
CUST_04739,Customer 4739,Dubai,Yas Island,2024-09-24 04:56:26.377382,Paid Ads,VIP
CUST_04740,Customer 4740,Abu Dhabi,Al Majaz,2025-08-13 03:34:53.377382,Paid Ads,VIP
CUST_04741,Customer 4741,Abu Dhabi,JLT,2025-04-12 11:37:57.377382,Social Media,New
CUST_04742,Customer 4742,Dubai,Business Bay,2025-06-09 03:19:56.377382,Social Media,Regular
CUST_04743,Customer 4743,Dubai,Yas Island,2025-08-01 20:52:00.377382,Organic,VIP
CUST_04744,Customer 4744,Ajman,Yas Island,2024-12-31 07:31:55.377382,Referral,Regular
CUST_04745,Customer 4745,Dubai,Business Bay,2025-09-28 08:08:50.377382,Referral,VIP
CUST_04746,Customer 4746,Dubai,Corniche,2025-12-18 18:17:06.377382,Paid Ads,Loyal
CUST_04747,Customer 4747,Dubai,Marina,2024-07-19 21:47:26.377382,Paid Ads,Regular
CUST_04748,Customer 4748,Dubai,Deira,2024-12-11 08:40:18.377382,Referral,Loyal
CUST_04749,Customer 4749,Dubai,JBR,2024-11-24 10:03:49.377382,Referral,Loyal
CUST_04750,Customer 4750,Sharjah,Al Majaz,2024-12-19 11:25:18.377382,Referral,New
CUST_04751,Customer 4751,Dubai,Downtown,2024-08-18 15:20:59.377382,Paid Ads,Loyal
CUST_04752,Customer 4752,Dubai,Marina,2025-05-24 04:03:55.377382,Social Media,Loyal
CUST_04753,Customer 4753,Abu Dhabi,JBR,2025-07-31 17:45:52.377382,Social Media,Loyal
CUST_04754,Customer 4754,Abu Dhabi,Marina,2025-01-26 08:01:13.377382,Organic,Loyal
CUST_04755,Customer 4755,Sharjah,Yas Island,2024-10-26 04:11:58.377382,Referral,New
CUST_04756,Customer 4756,Sharjah,Deira,2024-08-17 15:15:30.377382,Referral,New
CUST_04757,Customer 4757,Dubai,Downtown,2024-12-28 23:54:40.377382,Referral,Loyal
CUST_04758,Customer 4758,Sharjah,Marina,2024-12-26 21:56:24.377382,Organic,Regular
CUST_04759,Customer 4759,Dubai,JBR,2024-10-26 22:24:27.377382,Referral,VIP
CUST_04760,Customer 4760,Ajman,Downtown,2024-08-31 23:19:19.377382,Social Media,Regular
CUST_04761,Customer 4761,Dubai,Downtown,2025-02-28 21:02:46.377382,Referral,Loyal
CUST_04762,Customer 4762,Ajman,JLT,2025-05-09 13:57:58.377382,Organic,New
CUST_04763,Customer 4763,Sharjah,Al Majaz,2025-12-02 03:32:10.377382,Paid Ads,Loyal
CUST_04764,Customer 4764,Dubai,Yas Island,2025-12-09 14:20:09.377382,Paid Ads,Loyal
CUST_04765,Customer 4765,Abu Dhabi,JLT,2025-05-15 22:25:11.377382,Social Media,New
CUST_04766,Customer 4766,Ajman,JBR,2025-03-02 14:15:16.377382,Social Media,Regular
CUST_04767,Customer 4767,Sharjah,JBR,2024-08-03 16:06:28.377382,Social Media,VIP
CUST_04768,Customer 4768,Dubai,Corniche,2025-01-24 05:04:30.377382,Paid Ads,Loyal
CUST_04769,Customer 4769,Abu Dhabi,Marina,2025-07-10 08:51:09.377382,Referral,New
CUST_04770,Customer 4770,Dubai,Marina,2024-08-22 08:59:37.377382,Organic,VIP
CUST_04771,Customer 4771,Dubai,Corniche,2025-07-16 19:37:48.377382,Organic,VIP
CUST_04772,Customer 4772,Dubai,Al Reem,2025-04-02 16:21:57.377382,Referral,VIP
CUST_04773,Customer 4773,Dubai,Business Bay,2025-10-02 17:19:08.377382,Paid Ads,New
CUST_04774,Customer 4774,Sharjah,Marina,2025-08-11 23:09:35.377382,Paid Ads,Loyal
CUST_04775,Customer 4775,Dubai,Business Bay,2025-10-23 09:43:33.377382,Organic,New
CUST_04776,Customer 4776,Sharjah,Marina,2025-02-12 11:46:43.377382,Social Media,Loyal
CUST_04777,Customer 4777,Dubai,Al Majaz,2024-08-23 19:34:34.377382,Social Media,Regular
CUST_04778,Customer 4778,Dubai,Al Reem,2025-07-17 15:22:10.377382,Organic,VIP
CUST_04779,Customer 4779,Dubai,Deira,2024-10-26 13:52:49.377382,Organic,Loyal
CUST_04780,Customer 4780,Dubai,Al Reem,2025-12-15 15:21:41.377382,Referral,Regular
CUST_04781,Customer 4781,Dubai,JBR,2024-08-12 03:51:55.377382,Referral,New
CUST_04782,Customer 4782,Dubai,Corniche,2025-05-12 21:44:11.377382,Referral,VIP
CUST_04783,Customer 4783,Abu Dhabi,JBR,2025-11-03 21:40:39.377382,Referral,Loyal
CUST_04784,Customer 4784,Dubai,Deira,2025-11-23 17:52:07.377382,Referral,VIP
CUST_04785,Customer 4785,Dubai,JLT,2025-09-21 18:40:57.377382,Referral,VIP
CUST_04786,Customer 4786,Dubai,JBR,2025-05-19 07:50:57.377382,Social Media,VIP
CUST_04787,Customer 4787,Sharjah,JBR,2024-11-22 16:08:54.377382,Organic,New
CUST_04788,Customer 4788,Sharjah,JBR,2025-09-11 08:20:03.377382,Paid Ads,VIP
CUST_04789,Customer 4789,Dubai,Downtown,2025-05-17 21:31:36.377382,Referral,Loyal
CUST_04790,Customer 4790,Dubai,Business Bay,2024-10-04 05:17:37.377382,Social Media,New
CUST_04791,Customer 4791,Dubai,Al Reem,2025-07-31 23:56:53.377382,Organic,Regular
CUST_04792,Customer 4792,Ajman,JLT,2024-10-11 03:52:18.377382,Organic,Loyal
CUST_04793,Customer 4793,Dubai,Al Reem,2025-09-23 00:09:48.377382,Organic,New
CUST_04794,Customer 4794,Dubai,Al Majaz,2024-11-16 12:53:10.377382,Referral,Loyal
CUST_04795,Customer 4795,Dubai,Business Bay,2024-09-01 17:43:30.377382,Referral,Loyal
CUST_04796,Customer 4796,Dubai,JLT,2024-07-19 02:01:38.377382,Paid Ads,Regular
CUST_04797,Customer 4797,Dubai,Al Majaz,2025-11-01 09:08:10.377382,Referral,New
CUST_04798,Customer 4798,Sharjah,Yas Island,2025-04-29 19:17:58.377382,Organic,VIP
CUST_04799,Customer 4799,Dubai,Downtown,2024-07-20 00:10:23.377382,Organic,Loyal
CUST_04800,Customer 4800,Abu Dhabi,JBR,2025-08-16 21:12:01.377382,Social Media,Loyal
CUST_04801,Customer 4801,Dubai,Downtown,2025-03-06 19:51:46.377382,Social Media,Loyal
CUST_04802,Customer 4802,Dubai,Al Reem,2024-12-25 17:34:45.377382,Paid Ads,Loyal
CUST_04803,Customer 4803,Sharjah,JLT,2025-01-22 07:51:35.377382,Social Media,Loyal
CUST_04804,Customer 4804,Dubai,Al Majaz,2025-10-31 14:27:33.377382,Paid Ads,New
CUST_04805,Customer 4805,Sharjah,Deira,2025-11-02 18:31:10.377382,Social Media,Loyal
CUST_04806,Customer 4806,Abu Dhabi,Al Majaz,2024-08-01 08:50:32.377382,Organic,Loyal
CUST_04807,Customer 4807,Dubai,Downtown,2024-10-26 21:16:51.377382,Referral,Loyal
CUST_04808,Customer 4808,Ajman,JBR,2025-07-21 18:03:45.377382,Referral,VIP
CUST_04809,Customer 4809,Dubai,Deira,2025-01-24 07:58:29.377382,Paid Ads,VIP
CUST_04810,Customer 4810,Sharjah,Al Reem,2025-01-08 02:10:56.377382,Referral,New
CUST_04811,Customer 4811,Dubai,Deira,2025-05-16 02:15:51.377382,Referral,Loyal
CUST_04812,Customer 4812,Sharjah,Business Bay,2025-05-03 07:02:57.377382,Social Media,Loyal
CUST_04813,Customer 4813,Dubai,Yas Island,2024-12-14 01:40:35.377382,Organic,Regular
CUST_04814,Customer 4814,Abu Dhabi,JBR,2024-08-19 22:33:04.377382,Referral,VIP
CUST_04815,Customer 4815,Sharjah,Downtown,2024-08-31 16:59:41.377382,Organic,Regular
CUST_04816,Customer 4816,Ajman,JLT,2025-08-22 02:36:51.377382,Social Media,Loyal
CUST_04817,Customer 4817,Sharjah,Corniche,2025-05-03 02:42:04.377382,Social Media,Loyal
CUST_04818,Customer 4818,Sharjah,Deira,2025-03-01 05:47:03.377382,Referral,Regular
CUST_04819,Customer 4819,Sharjah,Marina,2025-02-22 09:34:58.377382,Referral,New
CUST_04820,Customer 4820,Dubai,Corniche,2024-11-12 21:04:34.377382,Social Media,New
CUST_04821,Customer 4821,Dubai,Al Reem,2025-09-15 12:31:42.377382,Social Media,Regular
CUST_04822,Customer 4822,Dubai,Marina,2025-04-25 22:04:28.377382,Paid Ads,Loyal
CUST_04823,Customer 4823,Dubai,Marina,2025-12-07 17:20:55.377382,Paid Ads,Regular
CUST_04824,Customer 4824,Dubai,Marina,2025-01-16 05:13:50.377382,Organic,VIP
CUST_04825,Customer 4825,Abu Dhabi,Al Majaz,2025-04-22 13:38:25.377382,Social Media,New
CUST_04826,Customer 4826,Dubai,Corniche,2024-11-22 05:27:17.377382,Organic,Regular
CUST_04827,Customer 4827,Abu Dhabi,Al Reem,2024-10-07 08:51:24.377382,Social Media,New
CUST_04828,Customer 4828,Dubai,Downtown,2025-03-03 14:06:26.377382,Organic,VIP
CUST_04829,Customer 4829,Dubai,Yas Island,2024-10-06 22:46:43.377382,Paid Ads,Loyal
CUST_04830,Customer 4830,Abu Dhabi,Al Reem,2024-08-18 01:36:49.377382,Social Media,Loyal
CUST_04831,Customer 4831,Sharjah,Downtown,2025-11-22 08:27:10.377382,Social Media,Loyal
CUST_04832,Customer 4832,Abu Dhabi,Downtown,2025-11-12 23:22:34.377382,Organic,New
CUST_04833,Customer 4833,Abu Dhabi,Marina,2025-05-05 01:28:37.377382,Organic,VIP
CUST_04834,Customer 4834,Dubai,JBR,2024-11-08 18:51:32.377382,Referral,Regular
CUST_04835,Customer 4835,Abu Dhabi,Corniche,2025-03-13 06:25:53.377382,Referral,Loyal
CUST_04836,Customer 4836,Dubai,Downtown,2024-09-21 16:59:03.377382,Paid Ads,New
CUST_04837,Customer 4837,Dubai,Corniche,2025-01-01 20:47:04.377382,Social Media,Loyal
CUST_04838,Customer 4838,Dubai,Business Bay,2025-09-11 13:48:40.377382,Social Media,VIP
CUST_04839,Customer 4839,Dubai,Al Majaz,2025-04-22 01:49:43.377382,Organic,Regular
CUST_04840,Customer 4840,Dubai,Yas Island,2025-06-06 12:05:13.377382,Paid Ads,Loyal
CUST_04841,Customer 4841,Ajman,Business Bay,2025-08-05 15:53:36.377382,Social Media,VIP
CUST_04842,Customer 4842,Ajman,Downtown,2024-07-22 00:41:36.377382,Paid Ads,New
CUST_04843,Customer 4843,Dubai,Al Reem,2025-12-27 05:50:27.377382,Referral,VIP
CUST_04844,Customer 4844,Dubai,Corniche,2025-10-07 04:38:14.377382,Organic,New
CUST_04845,Customer 4845,Dubai,Business Bay,2025-12-20 18:07:34.377382,Social Media,Loyal
CUST_04846,Customer 4846,Dubai,Corniche,2025-07-07 03:44:07.377382,Organic,Loyal
CUST_04847,Customer 4847,Ajman,Al Majaz,2025-06-22 23:20:41.377382,Referral,VIP
CUST_04848,Customer 4848,Dubai,Al Reem,2024-12-27 16:24:16.377382,Paid Ads,New
CUST_04849,Customer 4849,Sharjah,Business Bay,2024-12-18 18:13:41.377382,Paid Ads,VIP
CUST_04850,Customer 4850,Dubai,Corniche,2025-01-14 03:47:34.377382,Referral,VIP
CUST_04851,Customer 4851,Ajman,Al Reem,2025-06-10 05:15:40.377382,Referral,Loyal
CUST_04852,Customer 4852,Dubai,Marina,2024-08-16 12:04:56.377382,Social Media,Loyal
CUST_04853,Customer 4853,Sharjah,Deira,2025-11-10 19:18:00.377382,Social Media,Loyal
CUST_04854,Customer 4854,Dubai,Marina,2025-11-12 07:44:24.377382,Social Media,VIP
CUST_04855,Customer 4855,Abu Dhabi,Yas Island,2025-08-24 09:13:23.377382,Social Media,VIP
CUST_04856,Customer 4856,Dubai,Downtown,2025-03-19 05:53:40.377382,Social Media,Regular
CUST_04857,Customer 4857,Dubai,JBR,2024-08-31 18:30:32.377382,Paid Ads,Regular
CUST_04858,Customer 4858,Ajman,Deira,2024-12-20 22:05:23.377382,Social Media,VIP
CUST_04859,Customer 4859,Sharjah,Downtown,2025-02-06 00:22:29.377382,Referral,Regular
CUST_04860,Customer 4860,Sharjah,Business Bay,2024-11-06 01:51:53.377382,Referral,VIP
CUST_04861,Customer 4861,Abu Dhabi,Yas Island,2025-12-08 13:25:33.377382,Social Media,Loyal
CUST_04862,Customer 4862,Sharjah,Al Majaz,2025-10-22 17:59:42.377382,Referral,New
CUST_04863,Customer 4863,Dubai,Yas Island,2025-02-21 17:49:31.377382,Organic,Loyal
CUST_04864,Customer 4864,Dubai,Corniche,2024-11-28 21:18:07.377382,Paid Ads,VIP
CUST_04865,Customer 4865,Dubai,Yas Island,2025-09-25 23:12:31.377382,Paid Ads,Loyal
CUST_04866,Customer 4866,Abu Dhabi,Business Bay,2025-05-25 09:36:47.377382,Social Media,VIP
CUST_04867,Customer 4867,Dubai,Al Majaz,2025-05-04 12:29:59.377382,Organic,VIP
CUST_04868,Customer 4868,Dubai,Al Majaz,2024-10-21 06:53:50.377382,Social Media,Regular
CUST_04869,Customer 4869,Abu Dhabi,JLT,2025-02-19 06:56:27.377382,Social Media,VIP
CUST_04870,Customer 4870,Sharjah,Yas Island,2024-07-20 06:41:16.377382,Referral,New
CUST_04871,Customer 4871,Dubai,Marina,2025-07-29 22:02:31.377382,Paid Ads,Regular
CUST_04872,Customer 4872,Dubai,JLT,2025-12-09 08:44:09.377382,Organic,New
CUST_04873,Customer 4873,Dubai,JLT,2025-08-27 14:54:22.377382,Referral,VIP
CUST_04874,Customer 4874,Dubai,Business Bay,2025-02-13 20:20:34.377382,Paid Ads,Loyal
CUST_04875,Customer 4875,Dubai,Deira,2025-05-21 11:04:09.377382,Paid Ads,VIP
CUST_04876,Customer 4876,Abu Dhabi,Marina,2024-11-30 12:04:40.377382,Social Media,VIP
CUST_04877,Customer 4877,Abu Dhabi,Al Majaz,2025-03-11 07:20:06.377382,Organic,Loyal
CUST_04878,Customer 4878,Abu Dhabi,Yas Island,2024-08-27 08:31:12.377382,Social Media,Loyal
CUST_04879,Customer 4879,Dubai,JLT,2025-04-04 18:49:25.377382,Referral,New
CUST_04880,Customer 4880,Sharjah,Downtown,2025-04-13 17:30:13.377382,Social Media,Regular
